location,abbreviation,epiyear,epiweek,weighted_ili_now
12,FL,2012,38,1.49807
13,GA,2012,38,1.22442
15,HI,2012,38,1.39488
16,ID,2012,38,1.06829
17,IL,2012,38,1.79925
18,IN,2012,38,0.70909
19,IA,2012,38,0.460651
20,KS,2012,38,0.220903
21,KY,2012,38,0.0843121
22,LA,2012,38,2.11463
23,ME,2012,38,0.296854
24,MD,2012,38,5.16734
25,MA,2012,38,0.796247
26,MI,2012,38,0.637588
27,MN,2012,38,0.867955
28,MS,2012,38,2.71546
29,MO,2012,38,0.451371
30,MT,2012,38,0
31,NE,2012,38,3.29686
32,NV,2012,38,1.12151
33,NH,2012,38,0.114093
34,NJ,2012,38,0.667512
35,NM,2012,38,2.13861
36,NY,2012,38,1.03063
37,NC,2012,38,0.840784
38,ND,2012,38,0.317338
39,OH,2012,38,0.40876
40,OK,2012,38,1.88309
41,OR,2012,38,0.411428
42,PA,2012,38,0.985033
44,RI,2012,38,0.106365
45,SC,2012,38,0.321026
46,SD,2012,38,0.362987
47,TN,2012,38,0.58461
48,TX,2012,38,2.28107
49,UT,2012,38,1.59581
50,VT,2012,38,1.45283
51,VA,2012,38,1.04595
53,WA,2012,38,0.329695
54,WV,2012,38,0.593888
55,WI,2012,38,0.494382
56,WY,2012,38,0.27805
HHS01,HHS01,2012,38,0.568273
HHS02,HHS02,2012,38,0.747131
HHS03,HHS03,2012,38,1.81282
HHS04,HHS04,2012,38,1.38467
HHS05,HHS05,2012,38,0.891545
HHS06,HHS06,2012,38,2.07772
HHS07,HHS07,2012,38,0.78441
HHS08,HHS08,2012,38,0.703872
HHS09,HHS09,2012,38,2.08838
HHS10,HHS10,2012,38,0.46634
US,US,2012,38,1.35325
01,AL,2012,39,5.03807
02,AK,2012,39,0.5828
04,AZ,2012,39,1.13672
05,AR,2012,39,0.626241
06,CA,2012,39,2.37427
08,CO,2012,39,0.4455
09,CT,2012,39,0.411918
10,DE,2012,39,0.173521
11,DC,2012,39,3.73669
12,FL,2012,39,1.54464
13,GA,2012,39,1.11383
15,HI,2012,39,1.4973
16,ID,2012,39,1.25283
17,IL,2012,39,1.88128
18,IN,2012,39,0.917127
19,IA,2012,39,0.287376
20,KS,2012,39,0.255139
21,KY,2012,39,0.0748982
22,LA,2012,39,2.16189
23,ME,2012,39,0.349859
24,MD,2012,39,4.22948
25,MA,2012,39,0.814935
26,MI,2012,39,0.677243
27,MN,2012,39,0.797618
28,MS,2012,39,2.98721
29,MO,2012,39,0.384423
30,MT,2012,39,0.0451112
31,NE,2012,39,3.66705
32,NV,2012,39,0.888738
33,NH,2012,39,0.161852
34,NJ,2012,39,0.73392
35,NM,2012,39,2.33251
36,NY,2012,39,1.12066
37,NC,2012,39,0.824514
38,ND,2012,39,0.321383
39,OH,2012,39,0.395091
40,OK,2012,39,1.1759
41,OR,2012,39,0.582075
42,PA,2012,39,0.809905
44,RI,2012,39,0.120909
45,SC,2012,39,0.310237
46,SD,2012,39,0.59115
47,TN,2012,39,0.5658
48,TX,2012,39,2.08553
49,UT,2012,39,1.58007
50,VT,2012,39,1.75381
51,VA,2012,39,1.29543
53,WA,2012,39,0.468567
54,WV,2012,39,0.405588
55,WI,2012,39,0.378839
56,WY,2012,39,0.335814
HHS01,HHS01,2012,39,0.603026
HHS02,HHS02,2012,39,0.862382
HHS03,HHS03,2012,39,1.61676
HHS04,HHS04,2012,39,1.40776
HHS05,HHS05,2012,39,0.922584
HHS06,HHS06,2012,39,1.90814
HHS07,HHS07,2012,39,0.773105
HHS08,HHS08,2012,39,0.695938
HHS09,HHS09,2012,39,2.09936
HHS10,HHS10,2012,39,0.60457
US,US,2012,39,1.34179
01,AL,2012,40,4.89988
02,AK,2012,40,0.709134
04,AZ,2012,40,1.12868
05,AR,2012,40,0.792392
06,CA,2012,40,2.26272
08,CO,2012,40,0.630212
09,CT,2012,40,0.363259
10,DE,2012,40,0.0757044
11,DC,2012,40,3.41981
12,FL,2012,40,1.74042
13,GA,2012,40,1.00174
15,HI,2012,40,1.4809
16,ID,2012,40,1.6689
17,IL,2012,40,1.96361
18,IN,2012,40,0.592278
19,IA,2012,40,0.41363
20,KS,2012,40,0.165768
21,KY,2012,40,0.0237091
22,LA,2012,40,1.97873
23,ME,2012,40,0.271032
24,MD,2012,40,3.1164
25,MA,2012,40,0.74987
26,MI,2012,40,0.530881
27,MN,2012,40,0.698638
28,MS,2012,40,3.14442
29,MO,2012,40,0.681623
30,MT,2012,40,0.154303
31,NE,2012,40,3.80026
32,NV,2012,40,0.974871
33,NH,2012,40,0.113364
34,NJ,2012,40,0.804988
35,NM,2012,40,2.31375
36,NY,2012,40,1.12915
37,NC,2012,40,0.744638
38,ND,2012,40,0.370595
39,OH,2012,40,0.421607
40,OK,2012,40,2.07183
41,OR,2012,40,0.681897
42,PA,2012,40,0.838665
44,RI,2012,40,0.11719
45,SC,2012,40,0.364507
46,SD,2012,40,0.709377
47,TN,2012,40,0.484162
48,TX,2012,40,1.96632
49,UT,2012,40,1.64427
50,VT,2012,40,1.68828
51,VA,2012,40,1.29884
53,WA,2012,40,0.354815
54,WV,2012,40,0.475579
55,WI,2012,40,0.480143
56,WY,2012,40,0.417866
HHS01,HHS01,2012,40,0.547235
HHS02,HHS02,2012,40,0.720855
HHS03,HHS03,2012,40,1.41209
HHS04,HHS04,2012,40,1.4248
HHS05,HHS05,2012,40,0.881481
HHS06,HHS06,2012,40,1.90824
HHS07,HHS07,2012,40,0.931475
HHS08,HHS08,2012,40,0.825409
HHS09,HHS09,2012,40,2.01551
HHS10,HHS10,2012,40,0.631941
US,US,2012,40,1.30423
01,AL,2012,41,2.8958
02,AK,2012,41,1.20734
04,AZ,2012,41,0.897353
05,AR,2012,41,0.918242
06,CA,2012,41,2.08655
08,CO,2012,41,0.481479
09,CT,2012,41,0.292756
10,DE,2012,41,0.153366
11,DC,2012,41,3.26901
12,FL,2012,41,1.50149
13,GA,2012,41,1.02099
15,HI,2012,41,1.45981
16,ID,2012,41,1.37697
17,IL,2012,41,2.04001
18,IN,2012,41,0.679834
19,IA,2012,41,0.4583
20,KS,2012,41,0.687465
21,KY,2012,41,0.0986294
22,LA,2012,41,2.72384
23,ME,2012,41,0.409674
24,MD,2012,41,1.5286
25,MA,2012,41,0.722143
26,MI,2012,41,0.664465
27,MN,2012,41,0.855888
28,MS,2012,41,3.31465
29,MO,2012,41,1.15104
30,MT,2012,41,0.285011
31,NE,2012,41,2.91861
32,NV,2012,41,0.535697
33,NH,2012,41,0.219052
34,NJ,2012,41,1.19009
35,NM,2012,41,2.08323
36,NY,2012,41,1.06893
37,NC,2012,41,0.595015
38,ND,2012,41,1.0331
39,OH,2012,41,0.730485
40,OK,2012,41,2.24385
41,OR,2012,41,0.640729
42,PA,2012,41,0.987246
44,RI,2012,41,0.094344
45,SC,2012,41,0.291942
46,SD,2012,41,0.947423
47,TN,2012,41,0.417162
48,TX,2012,41,1.992
49,UT,2012,41,1.86618
50,VT,2012,41,1.63904
51,VA,2012,41,1.21511
53,WA,2012,41,0.387357
54,WV,2012,41,0.50463
55,WI,2012,41,0.729387
56,WY,2012,41,0.638541
HHS01,HHS01,2012,41,0.53574600000000006
HHS02,HHS02,2012,41,0.566564
HHS03,HHS03,2012,41,1.1456
HHS04,HHS04,2012,41,1.17597
HHS05,HHS05,2012,41,1.04929
HHS06,HHS06,2012,41,2.02626
HHS07,HHS07,2012,41,1.13686
HHS08,HHS08,2012,41,0.89529
HHS09,HHS09,2012,41,1.82151
HHS10,HHS10,2012,41,0.628884
US,US,2012,41,1.23873
01,AL,2012,42,2.92366
02,AK,2012,42,1.0971
04,AZ,2012,42,0.827829
05,AR,2012,42,0.850203
06,CA,2012,42,2.37426
08,CO,2012,42,0.58121
09,CT,2012,42,0.28843
10,DE,2012,42,0.228615
11,DC,2012,42,3.65905
12,FL,2012,42,1.81485
13,GA,2012,42,1.27898
15,HI,2012,42,1.49869
16,ID,2012,42,1.06729
17,IL,2012,42,1.87474
18,IN,2012,42,0.632595
19,IA,2012,42,0.18592
20,KS,2012,42,0.869461
21,KY,2012,42,0.254305
22,LA,2012,42,3.26098
23,ME,2012,42,0.597485
24,MD,2012,42,0.661735
25,MA,2012,42,0.740925
26,MI,2012,42,0.819051
27,MN,2012,42,0.538926
28,MS,2012,42,3.69278
29,MO,2012,42,1.11438
30,MT,2012,42,0.27969
31,NE,2012,42,3.0131
32,NV,2012,42,0.57703
33,NH,2012,42,0.210233
34,NJ,2012,42,1.74414
35,NM,2012,42,1.68332
36,NY,2012,42,1.33189
37,NC,2012,42,0.632091
38,ND,2012,42,1.09306
39,OH,2012,42,0.77582
40,OK,2012,42,2.66749
41,OR,2012,42,0.669806
42,PA,2012,42,0.859588
44,RI,2012,42,0.0685648
45,SC,2012,42,0.413855
46,SD,2012,42,1.14475
47,TN,2012,42,0.68438
48,TX,2012,42,2.38965
49,UT,2012,42,1.42808
50,VT,2012,42,1.49222
51,VA,2012,42,1.37036
53,WA,2012,42,0.548296
54,WV,2012,42,0.480578
55,WI,2012,42,0.647873
56,WY,2012,42,0.855879
HHS01,HHS01,2012,42,0.551408
HHS02,HHS02,2012,42,1.1348800000000001
HHS03,HHS03,2012,42,0.973967
HHS04,HHS04,2012,42,1.38781
HHS05,HHS05,2012,42,1.00023
HHS06,HHS06,2012,42,2.36523
HHS07,HHS07,2012,42,1.11091
HHS08,HHS08,2012,42,0.85876
HHS09,HHS09,2012,42,2.04026
HHS10,HHS10,2012,42,0.678177
US,US,2012,42,1.38447
01,AL,2012,43,2.39963
02,AK,2012,43,0.929031
04,AZ,2012,43,1.02006
05,AR,2012,43,0.876091
06,CA,2012,43,2.41418
08,CO,2012,43,0.527608
09,CT,2012,43,0.331868
10,DE,2012,43,0.278732
11,DC,2012,43,3.63621
12,FL,2012,43,1.69477
13,GA,2012,43,1.2774
15,HI,2012,43,1.43519
16,ID,2012,43,1.09299
17,IL,2012,43,1.82063
18,IN,2012,43,0.888618
19,IA,2012,43,0.486806
20,KS,2012,43,1.06846
21,KY,2012,43,0.129147
22,LA,2012,43,2.7603
23,ME,2012,43,0.614033
24,MD,2012,43,0.638597
25,MA,2012,43,0.956027
26,MI,2012,43,0.834383
27,MN,2012,43,0.642754
28,MS,2012,43,3.99354
29,MO,2012,43,1.53053
30,MT,2012,43,0.231591
31,NE,2012,43,2.34186
32,NV,2012,43,0.626695
33,NH,2012,43,0.138152
34,NJ,2012,43,1.49757
35,NM,2012,43,1.58075
36,NY,2012,43,1.50409
37,NC,2012,43,0.706357
38,ND,2012,43,0.979466
39,OH,2012,43,0.766713
40,OK,2012,43,1.53419
41,OR,2012,43,0.765798
42,PA,2012,43,1.14547
44,RI,2012,43,0.176533
45,SC,2012,43,0.393621
46,SD,2012,43,1.2013
47,TN,2012,43,1.00664
48,TX,2012,43,2.07528
49,UT,2012,43,1.72273
50,VT,2012,43,1.52399
51,VA,2012,43,1.34305
53,WA,2012,43,0.64742
54,WV,2012,43,0.526569
55,WI,2012,43,0.519657
56,WY,2012,43,0.839812
HHS01,HHS01,2012,43,0.664083
HHS02,HHS02,2012,43,1.15413
HHS03,HHS03,2012,43,1.08724
HHS04,HHS04,2012,43,1.3589
HHS05,HHS05,2012,43,1.01645
HHS06,HHS06,2012,43,1.98643
HHS07,HHS07,2012,43,1.3109
HHS08,HHS08,2012,43,0.901238
HHS09,HHS09,2012,43,2.09824
HHS10,HHS10,2012,43,0.75258
US,US,2012,43,1.37432
01,AL,2012,44,2.42301
02,AK,2012,44,1.1265
04,AZ,2012,44,0.938861
05,AR,2012,44,1.35406
06,CA,2012,44,2.47758
08,CO,2012,44,0.541024
09,CT,2012,44,0.333802
10,DE,2012,44,0.425267
11,DC,2012,44,4.36593
12,FL,2012,44,1.70188
13,GA,2012,44,1.47798
15,HI,2012,44,1.39427
16,ID,2012,44,0.904414
17,IL,2012,44,1.95207
18,IN,2012,44,0.625298
19,IA,2012,44,0.575085
20,KS,2012,44,0.839791
21,KY,2012,44,0.127501
22,LA,2012,44,3.20224
23,ME,2012,44,0.558256
24,MD,2012,44,0.375797
25,MA,2012,44,0.790239
26,MI,2012,44,0.864776
27,MN,2012,44,0.643115
28,MS,2012,44,4.30458
29,MO,2012,44,1.59411
30,MT,2012,44,0.263562
31,NE,2012,44,2.93694
32,NV,2012,44,0.705904
33,NH,2012,44,0.156312
34,NJ,2012,44,1.56667
35,NM,2012,44,1.73911
36,NY,2012,44,1.45557
37,NC,2012,44,0.721076
38,ND,2012,44,0.91204
39,OH,2012,44,0.82758
40,OK,2012,44,2.09037
41,OR,2012,44,0.764149
42,PA,2012,44,0.925971
44,RI,2012,44,0.294759
45,SC,2012,44,0.338456
46,SD,2012,44,0.989218
47,TN,2012,44,0.96495
48,TX,2012,44,2.41419
49,UT,2012,44,1.8522
50,VT,2012,44,1.2868
51,VA,2012,44,1.37891
53,WA,2012,44,0.727489
54,WV,2012,44,0.510259
55,WI,2012,44,0.599356
56,WY,2012,44,0.888279
HHS01,HHS01,2012,44,0.584064
HHS02,HHS02,2012,44,1.22839
HHS03,HHS03,2012,44,0.971269
HHS04,HHS04,2012,44,1.40347
HHS05,HHS05,2012,44,1.04413
HHS06,HHS06,2012,44,2.35933
HHS07,HHS07,2012,44,1.39014
HHS08,HHS08,2012,44,0.925942
HHS09,HHS09,2012,44,2.14014
HHS10,HHS10,2012,44,0.782121
US,US,2012,44,1.43845
01,AL,2012,45,2.08525
02,AK,2012,45,1.32013
04,AZ,2012,45,1.04311
05,AR,2012,45,0.970122
06,CA,2012,45,2.28567
08,CO,2012,45,0.621637
09,CT,2012,45,0.392529
10,DE,2012,45,0.331509
11,DC,2012,45,4.15348
12,FL,2012,45,1.98687
13,GA,2012,45,1.56123
15,HI,2012,45,1.32078
16,ID,2012,45,0.970962
17,IL,2012,45,1.93277
18,IN,2012,45,0.647436
19,IA,2012,45,0.653093
20,KS,2012,45,1.55166
21,KY,2012,45,0.0454205
22,LA,2012,45,3.80079
23,ME,2012,45,0.674156
24,MD,2012,45,0
25,MA,2012,45,0.859881
26,MI,2012,45,0.933187
27,MN,2012,45,0.768031
28,MS,2012,45,4.85524
29,MO,2012,45,1.52884
30,MT,2012,45,0.330763
31,NE,2012,45,2.84447
32,NV,2012,45,0.627706
33,NH,2012,45,0.177131
34,NJ,2012,45,1.39769
35,NM,2012,45,1.6242
36,NY,2012,45,1.49177
37,NC,2012,45,0.873088
38,ND,2012,45,0.816231
39,OH,2012,45,0.809419
40,OK,2012,45,1.73103
41,OR,2012,45,0.878789
42,PA,2012,45,1.23856
44,RI,2012,45,0.25758
45,SC,2012,45,0.237127
46,SD,2012,45,0.92767
47,TN,2012,45,1.16137
48,TX,2012,45,2.6016
49,UT,2012,45,1.95212
50,VT,2012,45,1.13259
51,VA,2012,45,1.59785
53,WA,2012,45,0.754884
54,WV,2012,45,0.530574
55,WI,2012,45,0.505877
56,WY,2012,45,0.831479
HHS01,HHS01,2012,45,0.633384
HHS02,HHS02,2012,45,1.2325
HHS03,HHS03,2012,45,1.01326
HHS04,HHS04,2012,45,1.53557
HHS05,HHS05,2012,45,1.05368
HHS06,HHS06,2012,45,2.48273
HHS07,HHS07,2012,45,1.51491
HHS08,HHS08,2012,45,0.981584
HHS09,HHS09,2012,45,1.99779
HHS10,HHS10,2012,45,0.849486
US,US,2012,45,1.47664
01,AL,2012,46,1.78404
02,AK,2012,46,1.70208
04,AZ,2012,46,1.05893
05,AR,2012,46,0.919165
06,CA,2012,46,2.44067
08,CO,2012,46,0.669553
09,CT,2012,46,0.540954
10,DE,2012,46,0.501192
11,DC,2012,46,4.73496
12,FL,2012,46,2.17571
13,GA,2012,46,1.87236
15,HI,2012,46,1.46247
16,ID,2012,46,1.29996
17,IL,2012,46,2.09557
18,IN,2012,46,0.880785
19,IA,2012,46,0.79342
20,KS,2012,46,1.32374
21,KY,2012,46,0.109976
22,LA,2012,46,3.94065
23,ME,2012,46,0.793239
24,MD,2012,46,0
25,MA,2012,46,0.759369
26,MI,2012,46,1.14178
27,MN,2012,46,0.645125
28,MS,2012,46,5.91825
29,MO,2012,46,2.3815
30,MT,2012,46,0.318884
31,NE,2012,46,2.28667
32,NV,2012,46,0.633026
33,NH,2012,46,0.191561
34,NJ,2012,46,2.02956
35,NM,2012,46,1.59124
36,NY,2012,46,1.36559
37,NC,2012,46,1.23765
38,ND,2012,46,1.34018
39,OH,2012,46,0.943327
40,OK,2012,46,1.73018
41,OR,2012,46,0.845357
42,PA,2012,46,1.1898
44,RI,2012,46,0.216347
45,SC,2012,46,0.363814
46,SD,2012,46,0.941955
47,TN,2012,46,1.5359
48,TX,2012,46,3.0868
49,UT,2012,46,2.02636
50,VT,2012,46,1.10851
51,VA,2012,46,1.5316
53,WA,2012,46,0.779703
54,WV,2012,46,0.491243
55,WI,2012,46,0.441453
56,WY,2012,46,0.769698
HHS01,HHS01,2012,46,0.632562
HHS02,HHS02,2012,46,1.49527
HHS03,HHS03,2012,46,0.994487
HHS04,HHS04,2012,46,1.78112
HHS05,HHS05,2012,46,1.17317
HHS06,HHS06,2012,46,2.81236
HHS07,HHS07,2012,46,1.7958
HHS08,HHS08,2012,46,1.05221
HHS09,HHS09,2012,46,2.12527
HHS10,HHS10,2012,46,0.913867
US,US,2012,46,1.64593
01,AL,2012,47,2.85164
02,AK,2012,47,1.28706
04,AZ,2012,47,1.1983
05,AR,2012,47,0.897907
06,CA,2012,47,2.4093
08,CO,2012,47,0.780365
09,CT,2012,47,0.65199
10,DE,2012,47,0.501309
11,DC,2012,47,4.84029
12,FL,2012,47,2.25279
13,GA,2012,47,2.66063
15,HI,2012,47,1.54923
16,ID,2012,47,2.10636
17,IL,2012,47,2.22911
18,IN,2012,47,0.705768
19,IA,2012,47,1.22301
20,KS,2012,47,0.922907
21,KY,2012,47,0.0256507
22,LA,2012,47,4.59281
23,ME,2012,47,0.911906
24,MD,2012,47,0
25,MA,2012,47,0.844222
26,MI,2012,47,1.31651
27,MN,2012,47,0.575286
28,MS,2012,47,7.09295
29,MO,2012,47,2.93137
30,MT,2012,47,0.310405
31,NE,2012,47,2.80413
32,NV,2012,47,0.591652
33,NH,2012,47,0.179446
34,NJ,2012,47,1.66486
35,NM,2012,47,2.01629
36,NY,2012,47,1.45797
37,NC,2012,47,1.35554
38,ND,2012,47,1.53924
39,OH,2012,47,1.03733
40,OK,2012,47,1.92472
41,OR,2012,47,0.6531
42,PA,2012,47,1.2445600000000001
44,RI,2012,47,0.209132
45,SC,2012,47,0.506418
46,SD,2012,47,1.07081
47,TN,2012,47,2.12173
48,TX,2012,47,3.22906
49,UT,2012,47,2.04768
50,VT,2012,47,1.09371
51,VA,2012,47,1.78638
53,WA,2012,47,1.12696
54,WV,2012,47,0.360647
55,WI,2012,47,0.749582
56,WY,2012,47,0.570222
HHS01,HHS01,2012,47,0.70717699999999994
HHS02,HHS02,2012,47,1.52992
HHS03,HHS03,2012,47,1.12172
HHS04,HHS04,2012,47,2.15385
HHS05,HHS05,2012,47,1.26525
HHS06,HHS06,2012,47,3.02219
HHS07,HHS07,2012,47,2.11663
HHS08,HHS08,2012,47,1.12012
HHS09,HHS09,2012,47,2.11964
HHS10,HHS10,2012,47,1.11415
US,US,2012,47,1.80436
01,AL,2012,48,5.90225
02,AK,2012,48,1.56366
04,AZ,2012,48,1.31068
05,AR,2012,48,1.29448
06,CA,2012,48,2.69406
08,CO,2012,48,0.915207
09,CT,2012,48,0.755146
10,DE,2012,48,0.830625
11,DC,2012,48,6.59053
12,FL,2012,48,2.37002
13,GA,2012,48,3.94086
15,HI,2012,48,1.88752
16,ID,2012,48,2.69447
17,IL,2012,48,2.57327
18,IN,2012,48,1.10861
19,IA,2012,48,1.35348
20,KS,2012,48,1.25017
21,KY,2012,48,0.291984
22,LA,2012,48,5.3281
23,ME,2012,48,0.980408
24,MD,2012,48,0
25,MA,2012,48,1.05083
26,MI,2012,48,1.61317
27,MN,2012,48,1.06187
28,MS,2012,48,9.6235
29,MO,2012,48,3.86574
30,MT,2012,48,0.430638
31,NE,2012,48,2.71979
32,NV,2012,48,0.831763
33,NH,2012,48,0.202792
34,NJ,2012,48,1.39984
35,NM,2012,48,2.19762
36,NY,2012,48,2.21709
37,NC,2012,48,1.88361
38,ND,2012,48,1.86181
39,OH,2012,48,1.62389
40,OK,2012,48,2.25918
41,OR,2012,48,0.741908
42,PA,2012,48,1.54746
44,RI,2012,48,0.298787
45,SC,2012,48,1.39922
46,SD,2012,48,1.19358
47,TN,2012,48,5.33311
48,TX,2012,48,4.77217
49,UT,2012,48,2.57505
50,VT,2012,48,1.17139
51,VA,2012,48,2.229
53,WA,2012,48,1.19798
54,WV,2012,48,0.615858
55,WI,2012,48,0.972845
56,WY,2012,48,0.901777
HHS01,HHS01,2012,48,0.844841
HHS02,HHS02,2012,48,1.82399
HHS03,HHS03,2012,48,1.39522
HHS04,HHS04,2012,48,3.25472
HHS05,HHS05,2012,48,1.66306
HHS06,HHS06,2012,48,4.19454
HHS07,HHS07,2012,48,2.60985
HHS08,HHS08,2012,48,1.375
HHS09,HHS09,2012,48,2.38026
HHS10,HHS10,2012,48,1.26489
US,US,2012,48,2.37263
01,AL,2012,49,6.53729
02,AK,2012,49,1.95174
04,AZ,2012,49,1.08791
05,AR,2012,49,2.3864
06,CA,2012,49,1.84544
08,CO,2012,49,1.10564
09,CT,2012,49,1.28807
10,DE,2012,49,1.01359
11,DC,2012,49,6.27743
12,FL,2012,49,1.91743
13,GA,2012,49,3.46129
15,HI,2012,49,1.03889
16,ID,2012,49,2.28081
17,IL,2012,49,2.95079
18,IN,2012,49,1.63217
19,IA,2012,49,0.947108
20,KS,2012,49,1.27016
21,KY,2012,49,0.235877
22,LA,2012,49,5.53198
23,ME,2012,49,1.02891
24,MD,2012,49,0
25,MA,2012,49,1.07324
26,MI,2012,49,1.45031
27,MN,2012,49,0.848014
28,MS,2012,49,8.4452
29,MO,2012,49,3.7691
30,MT,2012,49,0.295233
31,NE,2012,49,3.30575
32,NV,2012,49,0.508883
33,NH,2012,49,0.286167
34,NJ,2012,49,2.36055
35,NM,2012,49,2.08484
36,NY,2012,49,2.22425
37,NC,2012,49,2.91566
38,ND,2012,49,1.38318
39,OH,2012,49,1.67783
40,OK,2012,49,2.70786
41,OR,2012,49,0.233089
42,PA,2012,49,1.46695
44,RI,2012,49,0.331938
45,SC,2012,49,3.79446
46,SD,2012,49,1.49159
47,TN,2012,49,6.11935
48,TX,2012,49,4.67458
49,UT,2012,49,2.62399
50,VT,2012,49,1.22101
51,VA,2012,49,2.38993
53,WA,2012,49,1.12302
54,WV,2012,49,0.596155
55,WI,2012,49,0.583385
56,WY,2012,49,1.50388
HHS01,HHS01,2012,49,1.00328
HHS02,HHS02,2012,49,2.10074
HHS03,HHS03,2012,49,1.39647
HHS04,HHS04,2012,49,3.45179
HHS05,HHS05,2012,49,1.73858
HHS06,HHS06,2012,49,4.27394
HHS07,HHS07,2012,49,2.55994
HHS08,HHS08,2012,49,1.48741
HHS09,HHS09,2012,49,1.64534
HHS10,HHS10,2012,49,1.04526
US,US,2012,49,2.34567
01,AL,2012,50,8.46644
02,AK,2012,50,1.65135
04,AZ,2012,50,1.16674
05,AR,2012,50,2.11334
06,CA,2012,50,2.65097
08,CO,2012,50,1.44969
09,CT,2012,50,1.08158
10,DE,2012,50,1.20227
11,DC,2012,50,6.84043
12,FL,2012,50,2.13714
13,GA,2012,50,4.80588
15,HI,2012,50,1.6757
16,ID,2012,50,2.0489
17,IL,2012,50,3.64058
18,IN,2012,50,2.50837
19,IA,2012,50,1.01084
20,KS,2012,50,2.08021
21,KY,2012,50,0.595221
22,LA,2012,50,5.63639
23,ME,2012,50,0.912129
24,MD,2012,50,1.35574
25,MA,2012,50,1.58928
26,MI,2012,50,1.5532
27,MN,2012,50,0.954233
28,MS,2012,50,9.18993
29,MO,2012,50,3.1981
30,MT,2012,50,0.311269
31,NE,2012,50,2.61651
32,NV,2012,50,0.767333
33,NH,2012,50,0.390682
34,NJ,2012,50,2.25876
35,NM,2012,50,2.05246
36,NY,2012,50,2.78202
37,NC,2012,50,5.81273
38,ND,2012,50,1.37568
39,OH,2012,50,2.238
40,OK,2012,50,3.46459
41,OR,2012,50,0.942487
42,PA,2012,50,2.17014
44,RI,2012,50,1.1574
45,SC,2012,50,4.45287
46,SD,2012,50,1.26158
47,TN,2012,50,6.06098
48,TX,2012,50,5.28898
49,UT,2012,50,2.65707
50,VT,2012,50,1.34024
51,VA,2012,50,3.21747
53,WA,2012,50,0.995163
54,WV,2012,50,1.41259
55,WI,2012,50,1.28684
56,WY,2012,50,3.14994
HHS01,HHS01,2012,50,1.25067
HHS02,HHS02,2012,50,2.14016
HHS03,HHS03,2012,50,2.31444
HHS04,HHS04,2012,50,4.4414
HHS05,HHS05,2012,50,2.25255
HHS06,HHS06,2012,50,4.7412
HHS07,HHS07,2012,50,2.40173
HHS08,HHS08,2012,50,1.72452
HHS09,HHS09,2012,50,2.31761
HHS10,HHS10,2012,50,1.14432
US,US,2012,50,2.89905
01,AL,2012,51,9.5291
02,AK,2012,51,2.796
04,AZ,2012,51,1.75261
05,AR,2012,51,3.36883
06,CA,2012,51,3.51967
08,CO,2012,51,2.02666
09,CT,2012,51,0.88949
10,DE,2012,51,1.60774
11,DC,2012,51,8.83309
12,FL,2012,51,2.54941
13,GA,2012,51,5.49454
15,HI,2012,51,1.46286
16,ID,2012,51,2.43455
17,IL,2012,51,5.00216
18,IN,2012,51,5.28844
19,IA,2012,51,1.7922
20,KS,2012,51,3.19654
21,KY,2012,51,0.904954
22,LA,2012,51,6.73698
23,ME,2012,51,1.69723
24,MD,2012,51,0.729661
25,MA,2012,51,2.76784
26,MI,2012,51,1.93063
27,MN,2012,51,2.37454
28,MS,2012,51,9.13407
29,MO,2012,51,4.46015
30,MT,2012,51,0.257588
31,NE,2012,51,2.35306
32,NV,2012,51,1.54647
33,NH,2012,51,0.909747
34,NJ,2012,51,2.34215
35,NM,2012,51,2.95695
36,NY,2012,51,3.88641
37,NC,2012,51,6.17258
38,ND,2012,51,2.03855
39,OH,2012,51,3.24692
40,OK,2012,51,5.21805
41,OR,2012,51,1.80065
42,PA,2012,51,3.919
44,RI,2012,51,2.99982
45,SC,2012,51,2.54806
46,SD,2012,51,1.38417
47,TN,2012,51,5.49713
48,TX,2012,51,7.27036
49,UT,2012,51,4.67682
50,VT,2012,51,2.77395
51,VA,2012,51,4.80068
53,WA,2012,51,1.08509
54,WV,2012,51,2.87667
55,WI,2012,51,1.40761
56,WY,2012,51,4.2363
HHS01,HHS01,2012,51,2.05371
HHS02,HHS02,2012,51,2.73162
HHS03,HHS03,2012,51,3.50489
HHS04,HHS04,2012,51,4.6334
HHS05,HHS05,2012,51,3.39586
HHS06,HHS06,2012,51,6.48529
HHS07,HHS07,2012,51,3.32278
HHS08,HHS08,2012,51,2.61115
HHS09,HHS09,2012,51,3.11247
HHS10,HHS10,2012,51,1.55751
US,US,2012,51,3.76426
01,AL,2012,52,8.47225
02,AK,2012,52,2.80703
04,AZ,2012,52,1.95071
05,AR,2012,52,5.98669
06,CA,2012,52,3.31171
08,CO,2012,52,3.32944
09,CT,2012,52,2.46125
10,DE,2012,52,2.12115
11,DC,2012,52,9.16196
12,FL,2012,52,2.70242
13,GA,2012,52,3.34997
15,HI,2012,52,2.04374
16,ID,2012,52,2.71909
17,IL,2012,52,5.8756
18,IN,2012,52,5.63603
19,IA,2012,52,1.18216
20,KS,2012,52,4.83626
21,KY,2012,52,0.434546
22,LA,2012,52,8.25788
23,ME,2012,52,2.70009
24,MD,2012,52,1.64431
25,MA,2012,52,4.09376
26,MI,2012,52,4.45172
27,MN,2012,52,3.79856
